permalink,name,market,status,funding_total_usd
/organization/i-lighting,I-lighting,software,operating," 1,00,000 "
/organization/i-marker,i-marker,search,operating," 2,00,000 "
/organization/i-market,I-Market,retail,operating, -   
/organization/i-md,I-MD,social media,operating, -   
/organization/i-mob-holdings,I-Mob Holdings,mobile,operating," 11,10,000 "
/organization/i-nalysis,i-Nalysis,hardware + software,closed, -   
/organization/i-neumaticos,i-Neumaticos,e-commerce,operating, -   
/organization/i-optics,i-Optics,biotechnology,operating," 58,48,920 "
/organization/i-pulse,I-Pulse,biotechnology,operating," 4,50,40,000 "
/organization/i-shake,I-Shake,games,closed, -   
/organization/i-stand,I-Stand,technology,operating, -   
/organization/i-tooling-manufacturing-group,I-Tooling Manufacturing Group,manufacturing,operating," 29,30,000 "
/organization/i-works,I-Works,software,acquired," 70,00,000 "
/organization/i-am-plus-electronics,i.am.plus electronics,hardware + software,operating," 60,00,000 "
/organization/i-predictus,I.Predictus,analytics,operating," 35,00,000 "
/organization/i-sec,i.Sec,finance,operating," 1,00,00,000 "
/organization/i-systems,I.Systems,software,operating, -   
/organization/i2-telecom-ip-holdings,i2 Telecom IP Holdings,mobile,operating," 55,08,855 "
/organization/i2c-technologies,I2C Technologies,security,operating," 22,50,000 "
/organization/i2i-logic,i2i Logic,financial services,operating," 41,250 "
/organization/i2i-inc,"i2i, Inc.",photo sharing,operating," 2,50,000 "
/organization/i2ic-corporation,I2IC Corporation,photography,operating," 6,20,750 "
/organization/i2o-water,i2O Water,clean technology,operating," 1,94,91,529 "
/organization/i2we,i2we,social media,closed," 7,50,000 "
/organization/i3-membrane,i3 membrane,life sciences,operating, -   
/organization/i4-ms,i4.ms,cloud data services,operating," 35,000 "
/organization/i7-networks,i7 Networks,security,operating," 3,00,000 "
/organization/iacademic,iAcademic,education,operating," 30,000 "
/organization/iactionable,IActionable,gamification,operating, -   
/organization/iactive,IActive,software,operating," 47,52,585 "
/organization/iadvize,iAdvize,telecommunications,operating," 13,49,401 "
/organization/iagree,iAgree,mobile video,operating, -   
/organization/iahorro-business-solutions,Iahorro Business Solutions,internet,operating," 7,24,400 "
/organization/iam-bulbash,iAM Bulbash,ios,operating," 1,20,000 "
/organization/iamba-networks,Iamba Networks,public relations,operating," 80,00,000 "
/organization/iamplify,iAmplify,e-commerce,operating," 60,00,000 "
/organization/iapp4me,iApp4Me,mobile,operating, -   
/organization/iaso-pharma,IASO Pharma,biotechnology,operating," 33,43,000 "
/organization/iat-auto,IAT-Auto,manufacturing,operating," 2,00,00,000 "
/organization/ibabybox,ibabybox,social media,closed," 25,000 "
/organization/ibeatyou,ibeatyou,video,acquired," 10,00,000 "
/organization/ibeifeng,IBeiFeng,training,operating," 10,00,000 "
/organization/ibelem,Ibelem,software,operating," 16,30,000 "
/organization/ibercheck,Ibercheck,analytics,operating," 3,48,813 "
/organization/ibetor,Ibetor,aerospace,operating," 61,60,000 "
/organization/ibex-outdoor-clothing,Ibex Outdoor Clothing,e-commerce,operating," 17,50,000 "
/organization/ibid2save,iBid2Save,e-commerce,operating," 5,50,000 "
/organization/ibidex,Ibidex,games,operating," 42,183 "
/organization/ibillionaire,IBillionaire,finance technology,operating," 2,19,795 "
/organization/ibio,iBio,biotechnology,operating," 1,00,65,000 "
/organization/ibiz-software,iBiz Software,consulting,operating," 2,50,000 "
/organization/ibloom-technologies,iBloom Technologies,curated web,closed, -   
/organization/ibn-media,IBN Media,advertising,operating," 1,00,000 "
/organization/ibotta,Ibotta,mobile,operating," 2,00,00,000 "
/organization/ibox,ibox Holding Limited,mobile,operating," 10,00,000 "
/organization/iboxpay,iBoxPay,finance,operating," 1,22,00,104 "
/organization/ibs-software-services-p,IBS Software Services (P),software,acquired," 6,00,00,000 "
/organization/ibtgames,IBTgames,games,operating," 25,000 "
/organization/ibuildapp,iBuildApp,android,operating," 24,75,000 "
/organization/ibuonline,IBUonline,networking,operating," 31,74,603 "
/organization/ibuyitbetter,iBuyitBetter,online shopping,operating," 40,000 "
/organization/icabbi,iCabbi,enterprise software,operating, -   
/organization/icad,iCAD,analytics,operating," 1,50,00,000 "
/organization/icagen,ICAgen,health and wellness,acquired," 50,00,000 "
/organization/icanbesponsored,Icanbesponsored,sports,operating," 1,000 "
/organization/icapital-network,iCapital Network,finance,operating," 1,88,05,858 "
/organization/icar-asia,iCar Asia,clean technology,operating," 65,00,000 "
/organization/icardiac-technologies,iCardiac Technologies,biotechnology,operating, -   
/organization/icarsclub,iCarsClub,e-commerce,operating," 7,04,82,000 "
/organization/icarus-ascending,Icarus Ascending,hardware + software,operating," 10,000 "
/organization/icarus-studios,Icarus Studios,games,operating," 1,73,936 "
/organization/icatapult,iCatapult,startups,operating," 19,00,000 "
/organization/icb-international,ICB International,biotechnology,operating," 8,95,000 "
/organization/ice,ice,e-commerce,operating," 4,70,00,000 "
/organization/ice-energy-inc,Ice Energy,clean technology,operating," 9,20,00,000 "
/organization/ice-information-technology-shanghai-co-ltd,ICE Entertainment,games,operating," 85,00,000 "
/organization/iceberg,Iceberg,saas,acquired," 7,21,880 "
/organization/icebreaker,IceBreaker,events,operating," 72,00,000 "
/organization/icecure-medical,IceCure Medical,health and wellness,operating," 40,00,000 "
/organization/icedot,ICEdot,hardware + software,operating," 10,30,000 "
/organization/icelandic-glacial,Icelandic Glacial,clean technology,operating," 4,00,00,000 "
/organization/icemos-technology,IceMos Technology,semiconductors,operating," 20,43,101 "
/organization/iceni-technology,Iceni Technology,mobile,operating, -   
/organization/icentera,iCentera,software,acquired," 15,00,000 "
/organization/icents-net,iCents.net,payments,operating," 42,00,000 "
/organization/iceotope,Iceotope,clean technology,operating," 1,24,04,224 "
/organization/icera,Icera,mobile,acquired," 21,20,00,000 "
/organization/icerocket,IceRocket,search,acquired," 3,00,000 "
/organization/iceutica,iCeutica,biotechnology,operating," 50,82,873 "
/organization/iceweb,IceWEB,web hosting,operating," 60,57,520 "
/organization/icex,ICEX,finance,operating," 5,00,000 "
/organization/ichange,iChange,messaging,acquired," 23,30,500 "
/organization/icharts,iCharts,saas,operating," 1,08,00,000 "
/organization/ichor-therapeutics,Ichor Therapeutics,biotechnology,operating," 4,50,000 "
/organization/icims,iCIMS,software,operating," 3,58,50,952 "
/organization/icinetic,Icinetic,software,operating," 8,42,723 "
/organization/icix-international,icix,enterprise software,operating," 5,92,38,985 "
/organization/iclinical,iClinical,pharmaceuticals,operating," 20,000 "
/organization/ico-therapeutics,iCo Therapeutics,biotechnology,operating," 54,56,425 "
/organization/icomasoft,icomasoft,software,operating, -   
/organization/icomply,icomply,software,operating," 81,088 "
/organization/icomputing-technologies,iComputing Technologies,search,operating, -   
/organization/icon,ICON Aircraft,hardware + software,operating," 8,50,00,000 "
/organization/icon-bioscience,Icon Bioscience,biotechnology,operating," 3,20,00,000 "
/organization/icon-technologies,Icon Technologies,software,operating," 45,000 "
/organization/iconclude,iConclude,enterprise software,acquired," 1,25,00,000 "
/organization/icondial,iconDial,public relations,closed," 50,000 "
/organization/iconfinder,Iconfinder,crowdsourcing,operating," 15,00,000 "
/organization/iconic,ICONIC,retail,operating, -   
/organization/iconic-therapeutics,Iconic Therapeutics,biotechnology,operating," 2,25,00,000 "
/organization/iconicfuture,Iconicfuture,games,operating," 33,00,000 "
/organization/iconix-biosciences,Iconix Biosciences,biotechnology,acquired," 40,00,000 "
/organization/iconix-brand-group,ICONIX BRAND GROUP,fashion,operating," 80,00,000 "
/organization/iconixx-software,Iconixx Software,software,operating," 1,37,64,900 "
/organization/iconnectivity,iConnectivity,ipod touch,operating," 16,00,000 "
/organization/iconografico,ICONOGRAFICO,design,closed," 50,000 "
/organization/icontact,iContact,email,acquired," 5,34,00,191 "
/organization/icontainers,iContainers,shipping,operating," 2,32,395 "
/organization/icontrol,Icontrol Networks,security,operating," 9,35,00,000 "
/organization/icook-tw,iCook.tw,social media,operating, -   
/organization/icoolhunt,iCoolhunt,crowdsourcing,operating," 6,52,650 "
/organization/icopyright,iCopyright,advertising,operating," 38,90,000 "
/organization/icouch,iCouch,therapeutics,operating," 20,000 "
/organization/icount-com,Icount.com,saas,operating," 1,82,500 "
/organization/icracked,iCracked,iphone,operating, -   
/organization/icreate,iCreate,education,operating, -   
/organization/icreate-software,iCreate Software,software,operating," 1,24,30,000 "
/organization/icrederity,iCrederity,nonprofits,operating, -   
/organization/icrimefighter,iCrimefighter,mobile,operating," 1,25,000 "
/organization/icrossing,iCrossing,sales and marketing,acquired," 6,20,00,000 "
/organization/icrtec,ICRTec,clean technology,operating," 1,00,00,000 "
/organization/icrumz,iCrumz,web tools,operating," 2,95,000 "
/organization/ics-mobile,ICS Mobile,mobile,operating," 10,00,000 "
/organization/ictc-group,ICTC GROUP,web hosting,operating," 17,60,000 "
/organization/icu-metrix,ICU Metrix,biotechnology,operating," 1,16,667 "
/organization/icurrent,iCurrent,news,acquired," 30,00,000 "
/organization/icvrx,ICVRx,biotechnology,operating," 75,000 "
/organization/icyt-mission-technology,iCyt Mission Technology,biotechnology,operating," 10,00,000 "
/organization/id-analytics,ID Analytics,enterprise software,acquired," 3,51,50,000 "
/organization/id-quantique,ID Quantique,security,operating," 56,00,000 "
/organization/id-theft-solutions-of-america,ID Theft Solutions of America,security,operating," 11,00,000 "
/organization/id-watchdog,ID Watchdog,security,operating," 65,66,531 "
/organization/id-me,ID.me,data privacy,operating," 1,66,65,000 "
/organization/id8-mobile,ID8-Mobile,mobile,operating," 8,75,000 "
/organization/id90t,ID90T,travel,operating," 30,00,000 "
/organization/idbyme,IDbyME,fashion,operating," 74,09,850 "
/organization/idc917,Idc917,web hosting,operating," 81,389 "
/organization/iddiction,Iddiction,ediscovery,operating," 35,00,000 "
/organization/idea-device,Idea Device,data centers,operating," 40,00,000 "
/organization/idea-shower,Idea Shower,web development,operating," 23,00,000 "
/organization/idea-sphere,IDEA SPHERE,biotechnology,operating," 2,50,00,000 "
/organization/idea-village,Idea Village,nonprofits,operating," 6,00,000 "
/organization/idea-me,Idea.me,finance,operating," 1,25,000 "
/organization/idea2,Idea2,tracking,operating," 14,00,000 "
/organization/ideabove,Ideabove,video streaming,operating," 1,31,475 "
/organization/ideacts-innovations,ideacts innovations,advertising,operating," 50,00,000 "
/organization/ideaforge-technology,ideaForge,photography,operating," 1,25,000 "
/organization/ideagen,Ideagen,software,operating," 11,50,000 "
/organization/ideal-binary,Ideal Binary,games,operating," 10,00,000 "
/organization/ideal-implant,Ideal Implant,health care,operating," 16,64,500 "
/organization/ideal-me,Ideal Me,mobile,operating, -   
/organization/ideal-power,Ideal Power,energy,operating," 82,50,000 "
/organization/idealista-com,idealista.com,real estate,operating," 62,92,200 "
/organization/idealseat,IdealSeat,technology,operating," 1,25,000 "
/organization/ideapaint,IdeaPaint,technology,operating," 1,33,00,000 "
/organization/ideapod,Ideapod,social media,operating," 5,00,000 "
/organization/ideasoft,ideasoft,software,operating, -   
/organization/ideasquares,IdeaSquares,incubators,operating," 48,593 "
/organization/ideastring,IdeaString,collaboration,operating, -   
/organization/ideatory,Ideatory,hardware + software,operating," 40,000 "
/organization/ideatree,ideaTree - innovate | mentor | invest,startups,operating," 32,50,000 "
/organization/ideaxis,Ideaxis,messaging,operating," 3,82,000 "
/organization/ideedock,Ideedock,software,operating," 1,30,000 "
/organization/ideeli,ideeli,e-commerce,acquired," 10,68,00,000 "
/organization/idemama,idemama,freelancers,operating, -   
/organization/idenive,IdenIve,social media,operating, -   
/organization/idenix-pharmaceuticals,Idenix Pharmaceuticals,health care,acquired," 13,20,00,000 "
/organization/ident-technology,IDENT Technology,software,operating," 3,38,000 "
/organization/identec-group,IDENTEC GROUP,enterprise software,operating," 75,00,000 "
/organization/identec-solutions,Identec Solutions,tracking,operating," 3,53,04,000 "
/organization/identia,Identia,security,operating," 50,000 "
/organization/identica-holdings,Identica Holdings,hardware + software,operating," 12,20,000 "
/organization/identification-international,Identification International,security,operating," 17,11,000 "
/organization/identification-solutions,Identification Solutions,biotechnology,operating," 7,39,550 "
/organization/identified-com,Identified,recruiting,acquired," 2,25,00,000 "
/organization/identify,Identify,security,operating, -   
/organization/identigen,IdentiGEN,biotechnology,operating," 24,90,000 "
/organization/identimob-2,iDentiMob,security,operating, -   
/organization/identity-engines,Identity Engines,security,operating," 2,17,00,000 "
/organization/identityforge,IdentityForge,software,operating," 10,00,000 "
/organization/identive-group,Identiv,information security,operating," 2,00,00,000 "
/organization/identropy,Identropy,enterprise software,operating," 40,00,000 "
/organization/identrust,IdenTrust,security,operating," 2,00,00,000 "
/organization/identyx,Identyx,software,acquired," 50,000 "
/organization/idera-pharmaceuticals,Idera Pharmaceuticals,biotechnology,operating," 5,38,00,000 "
/organization/ides-technologies,IDES Technologies,search,operating, -   
/organization/idev-technologies,IDEV Technologies,biotechnology,acquired," 5,97,05,235 "
/organization/idevices,iDevices,hardware + software,operating," 1,01,00,000 "
