Date,S&P Comp.,Dividend,Earnings,  Consumer Price Index CPI,Date Fraction  ,Long Interest Rate GS10,Real Price,Real Dividend, Real Total Return Price ,Real Earnings, Real TR Scaled Earnings ,Cyclically Adjusted Price Earnings Ratio P/E10 or CAPE,,Cyclically Adjusted Total Return Price Earnings Ratio TR P/E10 or TR CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns,10 Year Annualized Stock Real Return,10 Year Annualized Bonds  Real Return,Real 10 Year Excess Annualized  Returns,,,,
2006.1,1363.38,24.36,79.55,201.80,2006.79,4.73,1961.60,35.05," 927,739.53 ",114.45," 54,131.41 ",26.54,,28.62,1.50%,1.01,37.06,4.93%,3.56%,1.38%,,,,
2006.11,1388.64,24.62,80.53,201.50,2006.87,4.60,2000.92,35.48," 947,733.23 ",116.04," 54,960.94 ",26.93,,29.03,1.54%,1.01,37.65,4.85%,3.07%,1.78%,,,,
2006.12,1416.42,24.88,81.51,201.80,2006.96,4.56,2037.91,35.80," 966,668.63 ",117.27," 55,628.39 ",27.28,,29.41,1.54%,0.99,37.86,5.04%,2.71%,2.34%,,,,
2007.01,1424.16,25.08,82.06,202.42,2007.04,4.76,2042.81,35.98," 970,415.31 ",117.70," 55,912.99 ",27.21,,29.33,1.35%,1.01,37.29,5.09%,2.88%,2.22%,,,,
2007.02,1444.80,25.29,82.60,203.50,2007.12,4.72,2061.39,36.08," 980,668.21 ",117.86," 56,067.60 ",27.32,,29.44,1.40%,1.02,37.35,5.22%,2.86%,2.36%,,,,
2007.03,1406.95,25.49,83.15,205.35,2007.21,4.56,1989.27,36.04," 947,788.78 ",117.56," 56,013.81 ",26.23,,28.26,1.78%,0.99,37.63,5.75%,2.74%,3.01%,,,,
2007.04,1463.64,25.72,83.74,206.69,2007.29,4.69,2056.07,36.13," 981,048.48 ",117.63," 56,129.24 ",26.98,,29.07,1.60%,1.00,37.15,5.34%,3.03%,2.31%,,,,
2007.05,1511.14,25.94,84.33,207.95,2007.37,4.75,2109.90,36.22," 1,008,175.21 ",117.74," 56,261.77 ",27.55,,29.68,1.53%,0.98,36.89,5.22%,3.11%,2.11%,,,,
2007.06,1514.19,26.17,84.92,208.35,2007.46,5.10,2110.07,36.47," 1,009,708.24 ",118.34," 56,627.26 ",27.42,,29.53,1.20%,1.01,35.97,5.38%,3.48%,1.90%,,,,
2007.07,1520.71,26.44,82.81,208.30,2007.54,5.00,2119.70,36.85," 1,015,783.61 ",115.43," 55,316.55 ",27.41,,29.52,1.29%,1.03,36.41,5.43%,3.26%,2.17%,,,,
2007.08,1454.62,26.71,80.71,207.92,2007.62,4.67,2031.30,37.30," 974,912.37 ",112.70," 54,091.05 ",26.15,,28.16,1.76%,1.02,37.58,5.86%,3.02%,2.83%,,,,
2007.09,1497.12,26.98,78.60,208.49,2007.71,4.52,2084.90,37.57," 1,002,141.70 ",109.46," 52,613.24 ",26.73,,28.78,1.83%,1.00,38.07,5.68%,2.86%,2.82%,,,,
2007.1,1539.66,27.23,74.46,208.94,2007.79,4.53,2139.57,37.84," 1,029,932.82 ",103.47," 49,808.92 ",27.32,,29.42,1.73%,1.03,38.10,5.69%,2.73%,2.95%,,,,
2007.11,1463.39,27.48,70.32,210.18,2007.87,4.15,2021.57,37.96," 974,655.91 ",97.14," 46,834.95 ",25.73,,27.71,2.41%,1.01,39.19,6.44%,2.48%,3.96%,,,,
2007.12,1479.22,27.73,66.18,210.04,2007.96,4.10,2044.81,38.33," 987,400.59 ",91.48," 44,176.10 ",25.96,,27.96,2.43%,1.03,39.51,6.61%,2.37%,4.24%,,,,
2008.01,1378.76,27.92,64.25,211.08,2008.04,3.74,1896.51,38.40," 917,335.49 ",88.38," 42,747.69 ",24.02,,25.89,3.13%,1.00,40.62,7.85%,1.89%,5.96%,,,,
2008.02,1354.87,28.11,62.32,211.69,2008.12,3.74,1858.26,38.55," 900,384.39 ",85.47," 41,415.01 ",23.50,,25.33,3.23%,1.02,40.63,7.69%,1.62%,6.07%,,,,
2008.03,1316.94,28.30,60.39,213.53,2008.21,3.51,1790.71,38.48," 869,210.60 ",82.12," 39,858.78 ",22.61,,24.38,3.70%,0.99,41.18,8.05%,1.50%,6.55%,,,,
2008.04,1370.47,28.44,57.38,214.82,2008.29,3.68,1852.26,38.43," 900,643.49 ",77.56," 37,711.10 ",23.36,,25.20,3.43%,0.99,40.48,7.44%,1.63%,5.81%,,,,
2008.05,1403.22,28.57,54.38,216.63,2008.37,3.88,1880.69,38.30," 916,017.23 ",72.88," 35,496.90 ",23.70,,25.58,3.24%,0.99,39.60,7.42%,1.74%,5.68%,,,,
2008.06,1341.25,28.71,51.37,218.82,2008.46,4.10,1779.70,38.10," 868,374.63 ",68.16," 33,258.83 ",22.42,,24.22,3.35%,1.01,38.63,8.21%,2.06%,6.14%,,,,
2008.07,1257.33,28.76,49.56,219.96,2008.54,4.01,1659.63,37.96," 811,332.92 ",65.42," 31,982.35 ",20.91,,22.60,3.80%,1.01,38.84,9.12%,2.05%,7.07%,,,,
2008.08,1281.47,28.80,47.76,219.09,2008.62,3.89,1698.28,38.17," 831,779.00 ",63.29," 30,997.99 ",21.40,,23.16,3.76%,1.02,39.51,9.10%,1.89%,7.21%,,,,
2008.09,1216.95,28.85,45.95,218.78,2008.71,3.69,1615.00,38.29," 792,556.85 ",60.98," 29,925.62 ",20.36,,22.05,4.17%,0.99,40.35,9.80%,1.60%,8.21%,,,,
2008.1,968.80,28.70,35.59,216.57,2008.79,3.81,1298.81,38.47," 638,957.21 ",47.72," 23,475.04 ",16.39,,17.77,5.11%,1.03,40.49,11.73%,1.44%,10.29%,,,,
2008.11,883.04,28.54,25.24,212.43,2008.87,3.53,1206.95,39.01," 595,367.30 ",34.49," 17,015.18 ",15.26,,16.58,5.64%,1.10,42.37,12.33%,1.07%,11.26%,,,,
2008.12,877.56,28.39,14.88,210.23,2008.96,2.42,1211.99,39.21," 599,467.63 ",20.55," 10,164.64 ",15.38,,16.73,6.60%,0.99,47.13,11.65%,0.30%,11.35%,,,,
2009.01,865.58,28.01,12.21,211.14,2009.04,2.52,1190.27,38.52," 590,309.41 ",16.79," 8,324.72 ",15.17,,16.55,6.61%,0.97,46.61,11.99%,0.52%,11.47%,,,,
2009.02,805.23,27.64,9.53,212.19,2009.12,2.87,1101.80,37.82," 547,997.32 ",13.04," 6,487.89 ",14.12,,15.43,6.79%,1.01,45.08,13.42%,0.86%,12.55%,,,,
2009.03,757.13,27.26,6.86,212.71,2009.21,2.82,1033.47,37.21," 515,555.26 ",9.36," 4,671.20 ",13.32,,14.59,7.26%,0.99,45.27,14.27%,0.88%,13.39%,,,,
2009.04,848.15,26.70,7.08,213.24,2009.29,2.93,1154.83,36.36," 577,607.18 ",9.64," 4,819.35 ",14.98,,16.44,6.27%,0.97,44.83,13.33%,0.98%,12.35%,,,,
2009.05,902.41,26.15,7.29,213.86,2009.37,3.29,1225.17,35.50," 614,268.72 ",9.90," 4,964.56 ",16.00,,17.59,5.51%,0.97,43.45,12.44%,1.42%,11.02%,,,,
2009.06,926.12,25.59,7.51,215.69,2009.46,3.72,1246.65,34.45," 626,478.28 ",10.11," 5,080.18 ",16.38,,18.04,5.02%,1.02,41.67,12.37%,2.17%,10.21%,,,,
2009.07,935.82,25.03,9.19,215.35,2009.54,3.56,1261.71,33.74," 635,458.25 ",12.39," 6,238.10 ",16.69,,18.41,5.02%,1.00,42.42,12.62%,2.38%,10.24%,,,,
2009.08,1009.73,24.46,10.86,215.83,2009.62,3.59,1358.31,32.91," 685,492.86 ",14.61," 7,374.98 ",18.09,,19.98,4.53%,1.02,42.35,11.41%,2.41%,9.00%,,,,
2009.09,1044.55,23.90,12.54,215.97,2009.71,3.40,1404.28,32.13," 710,039.71 ",16.86," 8,524.15 ",18.83,,20.82,4.46%,1.00,43.12,11.35%,2.17%,9.19%,,,,
2009.1,1067.66,23.40,25.35,216.18,2009.79,3.39,1433.96,31.43," 726,375.03 ",34.05," 17,246.70 ",19.36,,21.42,4.32%,1.00,43.24,11.07%,2.12%,8.95%,,,,
2009.11,1088.07,22.91,38.16,216.33,2009.87,3.40,1460.34,30.74," 741,035.06 ",51.22," 25,989.04 ",19.81,,21.94,4.19%,0.99,43.29,11.34%,2.03%,9.31%,,,,
2009.12,1110.38,22.41,50.97,215.95,2009.96,3.59,1492.91,30.13," 758,837.72 ",68.53," 34,833.08 ",20.32,,22.51,3.85%,0.99,42.81,11.36%,2.13%,9.23%,,,,
2010.01,1123.58,22.24,54.29,216.69,2010.04,3.73,1505.52,29.80," 766,505.71 ",72.74," 37,036.61 ",20.53,,22.74,3.67%,1.01,42.29,11.57%,2.32%,9.25%,,,,
2010.02,1089.16,22.07,57.61,216.74,2010.12,3.69,1459.03,29.56," 744,093.65 ",77.17," 39,358.07 ",19.92,,22.07,3.80%,1.00,42.55,11.88%,2.49%,9.40%,,,,
2010.03,1152.05,21.90,60.93,217.63,2010.21,3.73,1536.97,29.22," 785,081.95 ",81.29," 41,521.67 ",21.00,,23.27,3.46%,0.99,42.37,9.00%,3.16%,5.84%,,,,
2010.04,1197.32,21.95,62.99,218.01,2010.29,3.85,1594.59,29.23," 815,761.32 ",83.89," 42,914.25 ",21.80,,24.15,3.18%,1.04,42.01,9.12%,3.53%,5.58%,,,,
2010.05,1125.06,21.99,65.04,218.18,2010.37,3.42,1497.20,29.27," 767,182.93 ",86.56," 44,353.31 ",20.48,,22.68,3.90%,1.02,43.63,10.42%,3.14%,7.28%,,,,
2010.06,1083.36,22.04,67.10,217.97,2010.46,3.20,1443.11,29.36," 740,723.11 ",89.38," 45,878.12 ",19.74,,21.86,4.24%,1.02,44.61,11.45%,2.80%,8.65%,,,,
2010.07,1079.80,22.14,68.69,218.01,2010.54,3.01,1438.07,29.49," 739,394.66 ",91.48," 47,033.30 ",19.67,,21.77,4.43%,1.03,45.45,11.79%,2.67%,9.12%,,,,
2010.08,1087.28,22.25,70.27,218.31,2010.62,2.70,1446.03,29.59," 744,757.80 ",93.46," 48,135.36 ",19.77,,21.88,4.72%,1.01,46.72,12.32%,2.33%,9.99%,,,,
2010.09,1122.08,22.35,71.86,218.44,2010.71,2.65,1491.45,29.71," 769,423.03 ",95.51," 49,275.22 ",20.38,,22.55,4.57%,1.01,47.00,11.86%,2.23%,9.63%,,,,
2010.1,1171.58,22.48,73.69,218.71,2010.79,2.54,1555.31,29.84," 803,649.42 ",97.83," 50,547.91 ",21.24,,23.49,4.48%,0.98,47.50,11.56%,2.02%,9.55%,,,,
2010.11,1198.89,22.60,75.52,218.80,2010.87,2.76,1590.89,29.99," 823,328.55 ",100.21," 51,862.78 ",21.70,,23.99,4.16%,0.96,46.67,11.73%,2.13%,9.60%,,,,
2010.12,1241.53,22.73,77.35,219.18,2010.96,3.29,1644.65,30.11," 852,447.17 ",102.47," 53,109.30 ",22.40,,24.75,3.51%,0.99,44.61,11.80%,2.53%,9.27%,,,,
2011.01,1282.62,22.96,78.67,220.22,2011.04,3.39,1691.02,30.28," 877,792.75 ",103.72," 53,839.76 ",22.98,,25.38,3.28%,0.99,44.15,11.74%,2.46%,9.28%,,,,
2011.02,1321.12,23.20,79.99,221.31,2011.12,3.58,1733.24,30.43," 901,020.85 ",104.94," 54,554.21 ",23.49,,25.93,3.01%,1.02,43.36,11.66%,2.42%,9.23%,,,,
2011.03,1304.49,23.43,81.31,223.47,2011.21,3.41,1694.89,30.44," 882,406.20 ",105.64," 55,001.15 ",22.90,,25.27,3.36%,1.00,43.69,11.90%,1.95%,9.95%,,,,
2011.04,1331.51,23.73,82.16,224.91,2011.29,3.46,1718.93,30.64," 896,250.05 ",106.07," 55,304.80 ",23.14,,25.53,3.29%,1.03,43.35,12.29%,1.94%,10.36%,,,,
2011.05,1338.31,24.04,83.02,225.96,2011.37,3.17,1719.62,30.89," 897,951.33 ",106.67," 55,700.79 ",23.06,,25.42,3.60%,1.02,44.33,12.27%,1.66%,10.61%,,,,
2011.06,1287.29,24.34,83.87,225.72,2011.46,3.00,1655.83,31.31," 866,007.39 ",107.88," 56,422.44 ",22.10,,24.36,3.93%,1.00,45.14,12.77%,1.49%,11.29%,,,,
2011.07,1325.19,24.62,84.91,225.92,2011.54,3.00,1703.08,31.64," 892,093.91 ",109.12," 57,157.63 ",22.61,,24.92,3.86%,1.06,45.22,12.72%,1.62%,11.10%,,,,
2011.08,1185.31,24.90,85.94,226.55,2011.62,2.30,1519.12,31.91," 797,127.93 ",110.15," 57,797.40 ",20.05,,22.09,5.16%,1.03,48.00,14.22%,1.04%,13.18%,,,,
2011.09,1173.88,25.18,86.98,226.89,2011.71,1.98,1502.19,32.22," 789,653.27 ",111.31," 58,510.27 ",19.70,,21.71,5.54%,0.99,49.40,14.29%,0.65%,13.64%,,,,
2011.1,1207.22,25.60,86.97,226.42,2011.79,2.15,1548.05,32.82," 815,197.01 ",111.52," 58,728.06 ",20.16,,22.21,5.26%,1.01,48.83,13.88%,0.50%,13.38%,,,,
2011.11,1226.42,26.01,86.96,226.23,2011.87,2.01,1574.00,33.39," 830,326.42 ",111.61," 58,874.76 ",20.35,,22.42,5.37%,1.00,49.58,14.15%,0.33%,13.82%,,,,
2011.12,1243.32,26.43,86.95,225.67,2011.96,1.98,1599.63,34.00," 845,344.49 ",111.87," 59,118.09 ",20.52,,22.62,5.37%,1.00,49.92,13.94%,0.33%,13.61%,,,,
2012.01,1300.58,26.74,87.48,226.67,2012.04,1.97,1665.97,34.25," 881,910.38 ",112.06," 59,319.32 ",21.21,,23.39,5.24%,1.00,49.82,13.13%,0.01%,13.12%,,,,
2012.02,1352.49,27.04,88.01,227.66,2012.12,1.97,1724.87,34.49," 914,611.18 ",112.24," 59,516.10 ",21.80,,24.03,5.12%,0.98,49.69,12.28%,-0.19%,12.48%,,,,
2012.03,1389.24,27.35,88.54,229.39,2012.21,2.17,1758.38,34.62," 933,911.71 ",112.07," 59,520.70 ",22.05,,24.32,4.89%,1.01,48.52,11.80%,-0.25%,12.05%,,,,
2012.04,1386.43,27.67,88.33,230.09,2012.29,2.05,1749.54,34.92," 930,761.12 ",111.47," 59,301.39 ",21.78,,24.02,5.04%,1.02,48.98,11.76%,-0.94%,12.71%,,,,
2012.05,1341.27,28.00,88.13,229.82,2012.37,1.80,1694.54,35.37," 903,069.56 ",111.34," 59,335.19 ",20.94,,23.10,5.46%,1.02,50.23,,,,,,,
2012.06,1323.48,28.32,87.92,229.48,2012.46,1.62,1674.52,35.83," 893,991.57 ",111.24," 59,388.69 ",20.55,,22.67,5.71%,1.01,51.21,,,,,,,
2012.07,1359.78,28.74,87.45,229.10,2012.54,1.53,1723.26,36.43," 921,631.73 ",110.82," 59,269.60 ",21.00,,23.17,5.67%,0.99,51.79,,,,,,,
2012.08,1403.45,29.17,86.97,230.38,2012.62,1.68,1768.76,36.76," 947,604.20 ",109.61," 58,724.07 ",21.41,,23.63,5.45%,1.00,50.86,,,,,,,
2012.09,1443.42,29.59,86.50,231.41,2012.71,1.72,1811.05,37.13," 971,919.81 ",108.53," 58,244.35 ",21.78,,24.04,5.36%,1.00,50.52,,,,,,,
2012.1,1437.82,30.14,86.50,231.32,2012.79,1.75,1804.73,37.84," 970,217.82 ",108.58," 58,371.06 ",21.58,,23.82,5.35%,1.01,50.47,,,,,,,
2012.11,1394.51,30.70,86.51,230.22,2012.87,1.65,1758.70,38.71," 947,207.01 ",109.10," 58,758.79 ",20.90,,23.07,5.55%,0.99,51.25,,,,,,,
2012.12,1422.29,31.25,86.51,229.60,2012.96,1.72,1798.58,39.52," 970,458.66 ",109.40," 59,027.61 ",21.24,,23.46,5.40%,0.98,51.13,,,,,,,
2013.01,1480.40,31.54,86.91,230.28,2013.04,1.91,1866.54,39.76," 1,008,917.85 ",109.57," 59,228.38 ",21.90,,24.19,5.05%,1.00,50.18,,,,,,,
2013.02,1512.31,31.82,87.30,232.17,2013.12,1.98,1891.28,39.80," 1,024,085.12 ",109.18," 59,118.86 ",22.05,,24.37,4.96%,1.00,49.54,,,,,,,
2013.03,1550.83,32.11,87.70,232.77,2013.21,1.96,1934.40,40.05," 1,049,238.30 ",109.39," 59,334.81 ",22.42,,24.78,4.87%,1.02,49.58,,,,,,,
2013.04,1570.70,32.50,88.78,232.53,2013.29,1.76,1961.22,40.58," 1,065,621.70 ",110.86," 60,233.94 ",22.60,,24.98,5.05%,0.99,50.62,,,,,,,
2013.05,1639.84,32.88,89.87,232.95,2013.37,1.93,2043.91,40.99," 1,112,407.43 ",112.01," 60,962.26 ",23.41,,25.88,4.76%,0.97,49.83,,,,,,,
2013.06,1618.77,33.27,90.95,233.50,2013.46,2.30,2012.82,41.37," 1,097,361.73 ",113.09," 61,654.87 ",22.93,,25.35,4.49%,0.98,48.16,,,,,,,
2013.07,1668.68,33.65,92.09,233.60,2013.54,2.58,2074.06,41.82," 1,132,650.13 ",114.46," 62,507.94 ",23.49,,25.98,4.10%,0.99,47.05,,,,,,,
2013.08,1670.09,34.02,93.23,233.88,2013.62,2.74,2073.32,42.24," 1,134,167.38 ",115.74," 63,313.01 ",23.36,,25.83,3.94%,1.00,46.44,,,,,,,
2013.09,1687.17,34.40,94.37,234.15,2013.71,2.81,2092.09,42.66," 1,146,380.02 ",117.02," 64,121.51 ",23.44,,25.92,3.83%,1.02,46.22,,,,,,,
2013.1,1720.03,34.60,96.31,233.55,2013.79,2.62,2138.35,43.01," 1,173,688.91 ",119.74," 65,720.88 ",23.83,,26.36,3.93%,0.99,47.21,,,,,,,
2013.11,1783.54,34.79,98.26,233.07,2013.87,2.72,2221.84,43.34," 1,221,499.23 ",122.40," 67,293.38 ",24.64,,27.25,3.70%,0.99,47.00,,,,,,,
2013.12,1807.78,34.99,100.20,233.05,2013.96,2.90,2252.23,43.59," 1,240,203.97 ",124.83," 68,740.91 ",24.86,,27.48,3.50%,1.01,46.38,,,,,,,
2014.01,1822.36,35.40,100.42,233.92,2014.04,2.86,2261.98,43.94," 1,247,589.05 ",124.64," 68,745.33 ",24.86,,27.47,3.53%,1.02,46.48,,,,,,,
2014.02,1817.04,35.82,100.63,234.78,2014.12,2.71,2247.07,44.29," 1,241,399.73 ",124.45," 68,752.58 ",24.59,,27.17,3.70%,1.00,47.02,,,,,,,
2014.03,1863.52,36.23,100.85,236.29,2014.21,2.72,2289.80,44.52," 1,267,057.60 ",123.92," 68,570.64 ",24.96,,27.57,3.63%,1.00,46.79,,,,,,,
2014.04,1864.26,36.61,101.61,237.07,2014.29,2.71,2283.18,44.84," 1,265,463.36 ",124.44," 68,970.81 ",24.79,,27.37,3.67%,1.02,46.78,,,,,,,
2014.05,1889.77,37.00,102.36,237.90,2014.37,2.56,2306.37,45.15," 1,280,400.44 ",124.93," 69,355.56 ",24.94,,27.54,3.77%,1.00,47.34,,,,,,,
2014.06,1947.09,37.38,103.12,238.34,2014.46,2.60,2371.91,45.54," 1,318,891.81 ",125.62," 69,849.94 ",25.56,,28.21,3.62%,1.01,47.18,,,,,,,
2014.07,1973.10,37.75,104.07,238.25,2014.54,2.54,2404.53,46.00," 1,339,163.50 ",126.82," 70,631.13 ",25.82,,28.49,3.65%,1.01,47.55,,,,,,,
2014.08,1961.53,38.12,105.01,237.85,2014.62,2.42,2394.43,46.53," 1,335,698.16 ",128.19," 71,508.52 ",25.62,,28.26,3.78%,0.99,48.24,,,,,,,
2014.09,1993.23,38.49,105.96,238.03,2014.71,2.53,2431.30,46.95," 1,358,446.00 ",129.25," 72,214.92 ",25.92,,28.58,3.61%,1.02,47.83,,,,,,,
2014.1,1937.27,38.81,104.74,237.43,2014.79,2.30,2368.99,47.45," 1,325,842.46 ",128.09," 71,684.98 ",25.16,,27.74,3.88%,1.00,49.03,,,,,,,
2014.11,2044.57,39.12,103.53,236.15,2014.87,2.33,2513.78,48.10," 1,409,116.89 ",127.28," 71,350.54 ",26.61,,29.32,3.57%,1.01,49.26,,,,,,,
2014.12,2054.27,39.44,102.31,234.81,2014.96,2.21,2540.10,48.77," 1,426,153.73 ",126.51," 71,027.56 ",26.79,,29.52,3.65%,1.03,50.17,,,,,,,
2015.01,2028.18,39.90,101.29,233.71,2015.04,1.88,2519.70,49.57," 1,417,017.52 ",125.84," 70,767.74 ",26.49,,29.17,3.95%,0.99,52.00,,,,,,,
2015.02,2082.20,40.35,100.27,234.72,2015.12,1.98,2575.63,49.92," 1,450,807.91 ",124.03," 69,864.81 ",27.00,,29.72,3.76%,1.00,51.39,,,,,,,
2015.03,2079.99,40.81,99.25,236.12,2015.21,2.04,2557.67,50.18," 1,443,049.02 ",122.04," 68,857.36 ",26.73,,29.42,3.72%,1.01,50.90,,,,,,,
2015.04,2094.86,41.12,97.80,236.60,2015.29,1.94,2570.73,50.46," 1,452,789.49 ",120.02," 67,826.80 ",26.79,,29.48,3.77%,0.98,51.34,,,,,,,
2015.05,2111.94,41.43,96.36,237.81,2015.37,2.20,2578.55,50.58," 1,459,588.95 ",117.65," 66,593.33 ",26.81,,29.49,3.57%,0.99,49.98,,,,,,,
2015.06,2099.29,41.74,94.91,238.64,2015.46,2.36,2554.15,50.78," 1,448,177.52 ",115.47," 65,472.86 ",26.50,,29.14,3.48%,1.01,49.19,,,,,,,
2015.07,2094.14,42.00,93.49,238.65,2015.54,2.32,2547.72,51.09," 1,446,942.08 ",113.74," 64,599.04 ",26.38,,29.01,3.49%,1.02,49.46,,,,,,,
2015.08,2039.87,42.25,92.08,238.32,2015.62,2.17,2485.21,51.48," 1,413,879.67 ",112.18," 63,820.40 ",25.69,,28.25,3.68%,1.00,50.29,,,,,,,
2015.09,1944.41,42.51,90.66,237.95,2015.71,2.17,2372.61,51.87," 1,352,274.75 ",110.63," 63,051.12 ",24.50,,26.94,3.73%,1.01,50.46,,,,,,,
2015.1,2024.81,42.80,89.28,237.84,2015.79,2.07,2471.82,52.25," 1,411,305.71 ",108.99," 62,231.06 ",25.49,,28.03,3.64%,0.98,51.02,,,,,,,
2015.11,2080.62,43.10,87.91,237.34,2015.87,2.26,2545.33,52.72," 1,455,781.55 ",107.54," 61,507.10 ",26.23,,28.83,3.40%,1.00,50.36,,,,,,,
2015.12,2054.08,43.39,86.53,236.53,2015.96,2.24,2521.47,53.26," 1,444,678.43 ",106.22," 60,858.40 ",25.97,,28.54,3.47%,1.02,50.71,,,,,,,
2016.01,1918.60,43.55,86.50,236.92,2016.04,2.09,2351.28,53.38," 1,349,713.90 ",106.01," 60,851.79 ",24.21,,26.61,3.84%,1.03,51.40,,,,,,,
2016.02,1904.42,43.72,86.47,237.11,2016.12,1.78,2331.98,53.53," 1,341,197.36 ",105.88," 60,896.93 ",24.00,,26.39,4.17%,0.99,52.90,,,,,,,
2016.03,2021.95,43.88,86.44,238.13,2016.21,1.89,2465.28,53.50," 1,420,427.32 ",105.39," 60,724.42 ",25.37,,27.89,3.82%,1.01,52.23,,,,,,,
2016.04,2075.54,44.07,86.60,239.26,2016.29,1.81,2518.68,53.48," 1,453,762.25 ",105.09," 60,656.89 ",25.92,,28.50,3.78%,1.00,52.44,,,,,,,
2016.05,2065.55,44.27,86.76,240.23,2016.37,1.81,2496.46,53.50," 1,443,508.65 ",104.86," 60,632.19 ",25.69,,28.24,3.81%,1.02,52.31,,,,,,,
2016.06,2083.89,44.46,86.92,241.02,2016.46,1.64,2510.38,53.56," 1,454,138.87 ",104.71," 60,652.79 ",25.84,,28.40,3.97%,1.01,53.02,,,,,,,
2016.07,2148.90,44.65,87.64,240.63,2016.54,1.50,2592.89,53.88," 1,504,533.80 ",105.75," 61,362.72 ",26.69,,29.33,3.94%,1.00,53.87,,,,,,,
2016.08,2170.95,44.84,88.37,240.85,2016.62,1.56,2617.09,54.05," 1,521,191.00 ",106.53," 61,918.78 ",26.95,,29.61,3.83%,0.99,53.59,,,,,,,
2016.09,2157.69,45.03,89.09,241.43,2016.71,1.63,2594.87,54.15," 1,510,896.88 ",107.14," 62,384.22 ",26.73,,29.36,3.87%,0.99,53.19,,,,,,,
2016.1,2143.02,45.25,90.91,241.73,2016.79,1.76,2574.02,54.35," 1,501,393.20 ",109.19," 63,691.27 ",26.53,,29.13,3.83%,0.97,52.56,,,,,,,
2016.11,2164.99,45.48,92.73,241.35,2016.87,2.14,2604.46,54.71," 1,521,807.50 ",111.55," 65,181.46 ",26.85,,29.48,3.41%,0.97,50.94,,,,,,,
2016.12,2246.63,45.70,94.55,241.43,2016.96,2.49,2701.79,54.96," 1,581,352.94 ",113.71," 66,551.64 ",27.87,,30.59,2.91%,1.01,49.45,,,,,,,
2017.01,2275.12,45.93,96.46,242.84,2017.04,2.43,2720.20,54.91," 1,594,806.22 ",115.33," 67,618.55 ",28.06,,30.79,2.97%,1.00,49.52,,,,,,,
2017.02,2329.91,46.15,98.38,243.60,2017.12,2.42,2776.97,55.01," 1,630,778.15 ",117.25," 68,856.96 ",28.66,,31.43,2.88%,1.00,49.51,,,,,,,
2017.03,2366.82,46.38,100.29,243.80,2017.21,2.48,2818.67,55.23," 1,657,970.27 ",119.44," 70,253.69 ",29.09,,31.89,2.69%,1.02,49.31,,,,,,,
2017.04,2359.31,46.66,101.53,244.52,2017.29,2.30,2801.42,55.40," 1,650,538.55 ",120.56," 71,031.23 ",28.90,,31.67,2.86%,1.00,50.05,,,,,,,
2017.05,2395.35,46.94,102.78,244.73,2017.37,2.30,2841.78,55.69," 1,677,054.73 ",121.93," 71,956.96 ",29.31,,32.10,2.75%,1.01,50.10,,,,,,,
2017.06,2433.99,47.22,104.02,244.96,2017.46,2.19,2885.01,55.97," 1,705,315.83 ",123.29," 72,879.08 ",29.75,,32.56,2.80%,0.99,50.64,,,,,,,
2017.07,2454.10,47.54,105.04,244.79,2017.54,2.32,2910.85,56.38," 1,723,369.85 ",124.59," 73,763.40 ",30.00,,32.82,2.64%,1.01,50.19,,,,,,,
2017.08,2456.22,47.85,106.06,245.52,2017.62,2.21,2904.67,56.59," 1,722,501.04 ",125.42," 74,377.89 ",29.91,,32.71,2.81%,1.00,50.62,,,,,,,
2017.09,2492.84,48.17,107.08,246.82,2017.71,2.20,2932.45,56.66," 1,741,774.48 ",125.96," 74,817.96 ",30.17,,32.97,2.82%,0.99,50.49,,,,,,,
2017.1,2557.00,48.42,108.01,246.66,2017.79,2.36,3009.82,57.00," 1,790,554.97 ",127.14," 75,637.00 ",30.92,,33.78,2.55%,1.00,49.91,,,,,,,
2017.11,2593.61,48.68,108.95,246.67,2017.87,2.35,3052.84,57.30," 1,818,987.62 ",128.24," 76,408.03 ",31.30,,34.17,2.46%,1.00,50.05,,,,,,,
2017.12,2664.34,48.93,109.88,246.52,2017.96,2.40,3137.94,57.63," 1,872,553.43 ",129.41," 77,225.94 ",32.09,,35.02,2.33%,0.99,49.95,,,,,,,
2018.01,2789.80,49.29,111.73,247.87,2018.04,2.58,3267.90,57.73," 1,952,976.64 ",130.88," 78,218.00 ",33.31,,36.33,2.04%,0.98,49.00,,,,,,,
2018.02,2705.16,49.64,113.59,248.99,2018.12,2.86,3154.45,57.89," 1,888,059.37 ",132.45," 79,277.52 ",32.04,,34.93,1.90%,1.00,47.71,,,,,,,
2018.03,2702.77,50.00,115.44,249.55,2018.21,2.84,3144.55,58.17," 1,885,037.09 ",134.31," 80,513.21 ",31.81,,34.68,1.88%,1.00,47.79,,,,,,,
2018.04,2653.63,50.33,117.79,250.55,2018.29,2.87,3075.16,58.32," 1,846,350.37 ",136.50," 81,953.95 ",30.97,,33.75,1.91%,0.99,47.59,,,,,,,
2018.05,2701.49,50.66,120.13,251.59,2018.37,2.98,3117.65,58.46," 1,874,790.80 ",138.64," 83,370.61 ",31.24,,34.04,1.73%,1.01,47.08,,,,,,,
